id,text,label
12559,how good are the ratings for peter luger steakhouse,restaurant_reviews
21112,how is the steamed fish at harbor village,restaurant_reviews
14286,can you tell me why there's a hold on my mutualone account,account_blocked
21044,what's the due date for spectrum's bill,bill_due
19073,can you tell me what my currnet salary is,income
3844,i need to know the price of my car payment and insurance please,bill_balance
1190,what is the day off request status as of now,pto_request_status
7138,will you confirm my reservation for red robin at 10,confirm_reservation
20336,what do i need to do to apply for a visa card,new_card
14519,my car was looked at when,last_maintenance
21399,"i forgot my pin number for my credit union bank account, can you help",pin_change
18952,i need a vegi lasagna recipe,recipe
12172,i would like to get the forms to file for my w2,w2
6380,i want you to start referring to me as lucky,change_user_name
8439,will i be allowed to take vacation,pto_request_status
13685,how high is my credit limit for my wells fargo card,credit_limit
9847,that's totally wrong!,no
18327,what funny jokes do you know,tell_joke
11243,"is the meatloaf still good to eat, i've had it in the refrigerator since last monday",food_last
8236,i'd like to pay my coned bill,pay_bill
3395,do i need a visa to travel to indonesia,international_visa
10572,what are delta's carry-on restrictions,carry_on
14333,i want to know what song is playing,what_song
12081,use male voice now,change_accent
17120,what are my shopping list's content,shopping_list
3853,"i think i owe about 100 left on my bills, am i forgetting anything",bill_balance
15068,switch tv,smart_home
4819,what might the meaning of altruism be,definition
7272,can you please freeze my bank account,freeze_account
15373,is it raining in sparks,weather
15355,what is the weather forecast for seattle,weather
7150,will you make sure robert has a reservation at ruth's steakhouse,confirm_reservation
4450,send me more checkbooks please,order_checks
17203,text christy and ask her what she wants for dinner,text
6354,you can call me michael,change_user_name
7970,i would like to take a look at my transaction history,transactions
2135,will peas work instead of carrots,ingredient_substitution
17304,what is the total amount that i owe to sony and verizon,bill_balance
1483,take tennis practice off my to do list,todo_list_update
7726,time zone in miami is like what,timezone
18363,look for funny jokes,tell_joke
22217,i need to know when my credit card is going to expire,expiration_date
11062,appreciate the help,thank_you
20399,when is it time to change your oil,oil_change_when
8910,can you tell me the miles per gallon rate of my car,mpg
11593,i want to report my discover card as lost,report_lost_card
18663,will you please assist me with renting a car in boise,car_rental
334,i am not understanding the language you are responding in; switch it for me,change_language
13835,can you let me if zeus accepts reservations,accept_reservations
646,what kid of subjects do you excel in,what_can_i_ask_you
17517,i have a lot of credit card points saved up and would like to start redeeming them,redeem_rewards
19838,when is my flight boarding,flight_status
22248,i'd like to cancel my reservation for 5 at hoss's steak house,cancel_reservation
698,can you tell me how to change my oil and what kind i use,oil_change_how
10087,how nutritious are cheerios,nutrition_info
3913,what are the steps to get my rewards for my visa card,redeem_rewards
11402,remind me to take out the garbage in the morning,reminder_update
1388,"yes, that is factual",yes
15344,costa mesa weather,weather
14235,my checking account has a hold on it and i need to know why,account_blocked
12041,i wanna change to the female voice,change_accent
3988,friday needs to be clear on my calendar,calendar_update
13269,exchange rate between mexico and us,exchange_rate
94,what's the definition of luminescent,definition
17679,"play the song with the lyrics, baby shark, doo doo",play_music
8585,whats my credit rating,credit_score
3496,let me know the nearest gas station to glendale,directions
4225,do you know how old you are,how_old_are_you
81,set a timer to go off in 1 hour,timer
17137,i need to know the things on my shopping list,shopping_list
3289,what's the amount of taxes for my income,taxes
14759,what do you need to make pancakes,ingredients_list
7971,can you pull up my most recent transactions,transactions
19720,switch language for me,change_language
18847,can you suggest any good meals from chicago,meal_suggestion
16377,aloha,greeting
6583,"update my shopping list, delete canned olives",shopping_list_update
4666,send $5 from savings to checking,transfer
20175,change this song it sucks so bad,next_song
11967,let's go over the list of items on the to do list just to be sure we got it all,todo_list
19305,order more checks,order_checks
15077,what is the ac temperature,smart_home
6492,where were you born,where_are_you_from
5581,tell me a fun fact about computer,fun_fact
14597,check my calendar for the date that my care was last serviced,last_maintenance
3544,"hello, how's your day",greeting
2839,what time is my package getting here,order_status
21896,make my settings go back to their factory settings,reset_settings
4927,i must know the point of life,meaning_of_life
16383,"hello, what's up",greeting
2640,on what day is our next day off,next_holiday
19017,how much have i earned this week,income
5209,is there a travel alert for russia,travel_alert
21463,is this a song that i dont know,what_song
9180,uh huh,yes
14893,i see a purchase on my chase checking that i did not make,report_fraud
21933,link up my paycheck for direct deposit to my account at chase,direct_deposit
10120,do i have anything on my calendar next sunday,calendar
14069,on account ending in 3838 change my pin to 1234,pin_change
13973,"could you check to see if my order has been delivered, please",order_status
7333,walk me through on how to roll over my 401k,rollover_401k
11746,call tom,make_call
10190,search my calendar for birthday,calendar
7903,i need to know all the recent transactions i've made,transactions
9106,that would be great,yes
21667,is it going to rain tomorrow,weather
1704,is event on my calendar,calendar
19513,i want to know how to say goodbye in france,translate
5854,how many days before my credit card arrives,replacement_card_duration
8330,how much money have i spent this week,spending_history
4182,can i start calling you fred,change_ai_name
13107,my tires need to be changed when,tire_change
18945,how can i make chicken pot pie,recipe
